time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
2019-01-20T04:00,1.2,2.0,1.2,100.0,100.0,100.0,100.0,21.0,84.0
2018-10-14T07:00,9.8,0.0,0.0,0.0,0.0,0.0,1.0,5.8,277.0
2021-08-11T00:00,24.9,0.0,0.0,40.0,7.0,21.0,71.0,6.7,164.0
2019-09-27T23:00,19.9,0.0,0.0,14.0,0.0,0.0,48.0,12.9,153.0
2017-01-28T20:00,3.2,0.0,0.0,100.0,100.0,93.0,0.0,19.9,264.0
2016-12-26T03:00,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10.7,33.0
2019-09-20T19:00,23.8,0.0,0.0,26.0,0.0,0.0,86.0,11.0,281.0
2021-07-24T21:00,26.8,0.0,0.0,52.0,0.0,36.0,100.0,12.6,153.0
2016-04-11T12:00,8.0,0.0,0.0,63.0,2.0,98.0,7.0,14.9,187.0
2021-09-21T20:00,24.2,0.0,0.0,95.0,61.0,18.0,99.0,10.9,146.0
2022-04-08T04:00,11.4,5.7,5.7,100.0,100.0,88.0,15.0,11.4,298.0
2022-01-18T18:00,2.6,0.0,0.0,100.0,97.0,26.0,0.0,25.1,155.0
2022-07-17T02:00,24.5,0.1,0.1,52.0,2.0,42.0,83.0,6.5,273.0
2020-09-29T05:00,19.7,0.0,0.0,0.0,0.0,0.0,0.0,10.5,176.0
2020-02-21T21:00,1.3,0.0,0.0,0.0,0.0,0.0,0.0,6.8,267.0
2020-09-15T18:00,17.4,0.0,0.0,0.0,0.0,0.0,0.0,4.7,113.0
2016-11-09T02:00,10.8,0.0,0.0,17.0,0.0,0.0,57.0,10.5,264.0
2017-08-21T14:00,25.2,0.0,0.0,20.0,0.0,0.0,66.0,6.3,246.0
2021-05-31T19:00,18.1,0.0,0.0,89.0,98.0,2.0,0.0,15.0,318.0
2016-04-08T05:00,10.0,0.0,0.0,9.0,0.0,14.0,1.0,19.3,246.0
2016-09-10T23:00,29.1,0.0,0.0,64.0,2.0,62.0,84.0,10.8,178.0
2017-08-28T08:00,18.0,0.0,0.0,8.0,9.0,0.0,0.0,6.9,62.0
2019-06-14T10:00,15.3,0.0,0.0,3.0,3.0,0.0,0.0,14.8,236.0
2017-08-03T21:00,27.4,0.1,0.1,34.0,7.0,33.0,26.0,11.0,148.0
2020-05-16T02:00,22.6,0.0,0.0,38.0,0.0,30.0,67.0,19.4,230.0
2016-01-22T01:00,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,311.0
2016-07-24T15:00,29.7,0.0,0.0,27.0,2.0,0.0,85.0,7.1,311.0
2022-04-29T02:00,9.8,0.0,0.0,0.0,0.0,0.0,0.0,18.9,130.0
2017-08-04T02:00,24.3,0.0,0.0,41.0,9.0,43.0,25.0,7.3,147.0
2016-07-09T19:00,21.6,1.5,1.5,100.0,100.0,36.0,9.0,13.0,141.0
2017-01-12T13:00,10.5,0.0,0.0,75.0,38.0,21.0,95.0,17.6,226.0
2017-09-27T22:00,26.3,0.0,0.0,41.0,3.0,44.0,41.0,5.5,122.0
2017-07-08T02:00,23.5,0.0,0.0,51.0,3.0,58.0,44.0,5.1,262.0
2016-01-05T02:00,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,26.1,345.0
2022-01-19T10:00,-3.1,0.0,0.0,27.0,0.0,5.0,81.0,8.7,263.0
2016-04-08T08:00,8.3,0.0,0.0,32.0,36.0,0.0,0.0,19.7,255.0
2016-05-12T12:00,15.1,0.0,0.0,0.0,0.0,0.0,0.0,8.4,40.0
2019-08-11T20:00,26.9,0.0,0.0,41.0,0.0,30.0,78.0,11.9,295.0
2021-05-04T14:00,14.2,0.0,0.0,92.0,100.0,4.0,0.0,5.0,360.0
2017-12-10T00:00,0.4,0.5,0.0,100.0,67.0,96.0,30.0,14.2,351.0
2020-02-24T11:00,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,230.0
2018-11-17T16:00,7.9,0.0,0.0,2.0,2.0,0.0,0.0,13.0,265.0
2019-03-19T23:00,7.4,0.0,0.0,37.0,0.0,62.0,0.0,0.4,180.0
2017-10-18T22:00,19.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,185.0
2016-02-08T18:00,0.5,0.2,0.0,100.0,21.0,98.0,98.0,17.9,19.0
2016-07-26T17:00,29.7,0.0,0.0,15.0,9.0,10.0,4.0,16.3,311.0
2017-10-30T21:00,13.5,0.0,0.0,0.0,0.0,0.0,0.0,18.7,247.0
2016-08-23T17:00,25.4,0.0,0.0,2.0,2.0,0.0,0.0,3.8,287.0
2021-08-31T14:00,25.7,0.0,0.0,22.0,0.0,0.0,74.0,6.6,338.0
2018-03-24T21:00,8.8,0.0,0.0,55.0,1.0,90.0,0.0,11.2,339.0
2017-02-28T13:00,5.7,0.0,0.0,40.0,0.0,44.0,44.0,6.2,54.0
2016-11-29T14:00,11.4,0.2,0.2,100.0,93.0,100.0,100.0,15.0,169.0
2018-11-21T10:00,1.6,0.0,0.0,20.0,15.0,11.0,0.0,10.2,231.0
2021-10-30T22:00,15.7,0.0,0.0,30.0,13.0,28.0,4.0,9.4,83.0
2016-11-22T20:00,5.5,0.0,0.0,5.0,6.0,0.0,0.0,25.0,310.0
2022-03-07T16:00,17.5,0.0,0.0,30.0,0.0,1.0,98.0,12.6,267.0
2019-10-08T23:00,16.2,0.0,0.0,13.0,0.0,0.0,42.0,13.9,25.0
2021-07-03T10:00,17.0,0.3,0.3,100.0,100.0,51.0,9.0,12.9,13.0
2017-08-26T20:00,24.6,0.0,0.0,19.0,0.0,32.0,0.0,4.4,35.0
2019-06-05T02:00,19.7,0.0,0.0,18.0,0.0,10.0,40.0,12.5,213.0
2018-06-03T15:00,16.5,0.0,0.0,100.0,100.0,93.0,37.0,17.7,95.0
2017-02-21T04:00,3.3,0.0,0.0,1.0,0.0,0.0,3.0,9.8,24.0
2018-10-21T06:00,10.1,0.0,0.0,68.0,35.0,58.0,6.0,15.5,306.0
2019-04-21T00:00,15.4,0.0,0.0,29.0,0.0,0.0,95.0,19.4,169.0
2020-06-26T23:00,28.7,0.0,0.0,20.0,0.0,34.0,0.0,10.1,272.0
2021-03-31T06:00,9.8,0.0,0.0,30.0,0.0,0.0,100.0,10.8,178.0
2017-02-16T04:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,19.5,293.0
2021-07-03T07:00,17.4,0.0,0.0,100.0,100.0,18.0,18.0,19.4,50.0
2020-09-20T04:00,10.6,0.0,0.0,0.0,0.0,0.0,0.0,12.3,21.0
2017-07-06T19:00,24.0,0.0,0.0,86.0,0.0,100.0,88.0,11.3,121.0
2020-08-26T14:00,21.6,0.0,0.0,0.0,0.0,0.0,0.0,17.4,320.0
2016-01-16T13:00,5.3,0.1,0.1,100.0,94.0,99.0,0.0,10.2,312.0
2016-05-20T17:00,19.9,0.0,0.0,1.0,0.0,0.0,2.0,5.8,360.0
2018-10-29T03:00,10.0,0.0,0.0,82.0,16.0,74.0,78.0,8.4,200.0
2016-07-12T07:00,20.5,0.0,0.0,22.0,6.0,0.0,54.0,6.1,230.0
2017-08-30T12:00,16.4,0.0,0.0,3.0,1.0,4.0,0.0,12.6,347.0
2017-08-28T13:00,19.3,0.0,0.0,61.0,4.0,46.0,98.0,10.6,55.0
2016-11-12T08:00,4.3,0.0,0.0,0.0,0.0,0.0,0.0,14.9,328.0
2020-06-03T21:00,26.0,0.0,0.0,12.0,8.0,8.0,0.0,13.7,247.0
2018-03-30T05:00,8.5,0.0,0.0,96.0,74.0,0.0,99.0,7.9,141.0
2017-09-11T15:00,19.9,0.0,0.0,17.0,0.0,0.0,55.0,9.0,2.0
2016-01-10T00:00,7.0,0.0,0.0,100.0,67.0,65.0,97.0,10.2,72.0
2020-03-23T10:00,3.3,0.3,0.2,100.0,70.0,95.0,4.0,15.3,81.0
2022-06-19T11:00,14.3,0.0,0.0,1.0,0.0,0.0,4.0,17.3,133.0
2018-12-24T14:00,2.3,0.0,0.0,100.0,91.0,98.0,0.0,8.9,243.0
2021-02-21T15:00,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,12.4,324.0
2020-05-23T19:00,18.3,0.3,0.3,100.0,100.0,68.0,100.0,8.7,45.0
2016-08-28T17:00,28.8,0.0,0.0,8.0,0.0,5.0,17.0,6.9,174.0
2016-01-12T04:00,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,7.9,270.0
2022-03-05T16:00,3.7,0.0,0.0,31.0,0.0,1.0,100.0,7.8,283.0
2020-05-18T02:00,13.7,0.0,0.0,87.0,0.0,96.0,98.0,9.8,126.0
2022-04-03T22:00,8.1,0.0,0.0,55.0,31.0,30.0,29.0,8.8,125.0
2020-12-04T21:00,8.6,0.3,0.3,100.0,12.0,100.0,98.0,13.3,213.0
2021-04-17T04:00,7.6,0.0,0.0,48.0,5.0,71.0,4.0,14.1,302.0
2017-07-14T03:00,23.7,0.2,0.2,100.0,56.0,33.0,100.0,6.6,103.0
2019-06-29T11:00,23.5,0.0,0.0,47.0,1.0,34.0,85.0,6.7,234.0
2019-05-11T07:00,18.3,0.0,0.0,72.0,23.0,35.0,100.0,11.6,334.0
2018-04-17T01:00,9.6,0.0,0.0,7.0,8.0,0.0,0.0,22.5,250.0
2022-06-16T07:00,19.9,0.0,0.0,100.0,26.0,100.0,63.0,7.9,273.0
2022-09-27T17:00,20.0,0.0,0.0,26.0,5.0,31.0,9.0,16.9,209.0
2019-09-25T17:00,23.1,0.0,0.0,42.0,46.0,1.0,0.0,10.0,291.0
2016-01-31T16:00,5.6,0.0,0.0,13.0,0.0,12.0,19.0,7.7,229.0
2022-04-10T21:00,9.3,0.0,0.0,54.0,1.0,88.0,0.0,24.4,143.0
2017-05-08T20:00,13.4,0.0,0.0,57.0,3.0,91.0,0.0,19.3,291.0
2018-09-19T03:00,20.9,0.0,0.0,89.0,99.0,0.0,0.0,3.7,281.0
2016-10-15T00:00,12.4,0.0,0.0,10.0,0.0,0.0,32.0,6.0,57.0
2017-08-28T07:00,18.4,0.0,0.0,18.0,19.0,0.0,2.0,7.5,73.0
2018-01-17T00:00,1.4,0.0,0.0,100.0,87.0,25.0,96.0,7.2,72.0
2018-08-29T03:00,28.5,0.0,0.0,0.0,0.0,0.0,0.0,11.4,252.0
2017-12-20T15:00,6.4,0.0,0.0,33.0,2.0,2.0,100.0,13.3,270.0
2021-07-19T07:00,23.1,0.0,0.0,83.0,77.0,16.0,14.0,11.0,281.0
2017-03-16T23:00,1.9,0.0,0.0,7.0,0.0,0.0,22.0,12.1,287.0
2018-11-06T04:00,10.9,0.0,0.0,100.0,100.0,5.0,83.0,14.1,15.0
2018-08-28T18:00,33.0,0.0,0.0,31.0,0.0,8.0,87.0,12.0,237.0
2016-04-25T22:00,17.3,0.0,0.0,29.0,0.0,0.0,96.0,8.2,113.0
2021-06-09T09:00,22.0,0.0,0.0,42.0,0.0,20.0,100.0,7.6,262.0
2018-02-01T22:00,4.8,0.0,0.0,89.0,0.0,99.0,98.0,7.4,166.0
2022-09-21T07:00,18.6,0.0,0.0,0.0,0.0,0.0,0.0,9.2,132.0
2018-10-11T22:00,22.9,0.6,0.6,94.0,14.0,85.0,100.0,4.2,70.0
2017-11-04T12:00,7.1,0.0,0.0,27.0,0.0,0.0,91.0,10.7,12.0
2017-07-01T23:00,25.5,0.6,0.6,46.0,12.0,13.0,91.0,11.6,216.0
2016-08-09T20:00,28.5,0.0,0.0,33.0,0.0,31.0,49.0,13.7,180.0
2022-06-03T21:00,24.9,0.1,0.1,53.0,7.0,31.0,95.0,5.4,222.0
2016-04-25T07:00,11.2,0.0,0.0,7.0,0.0,12.0,0.0,3.9,22.0
2022-06-22T00:00,21.6,0.0,0.0,71.0,0.0,73.0,91.0,5.4,356.0
2016-12-06T11:00,1.6,0.0,0.0,24.0,0.0,0.0,80.0,6.4,317.0
2021-07-28T16:00,25.4,0.0,0.0,12.0,12.0,2.0,0.0,10.4,20.0
2021-10-23T02:00,14.7,0.0,0.0,76.0,46.0,57.0,0.0,10.0,334.0
2021-11-26T12:00,6.3,0.4,0.4,100.0,100.0,100.0,58.0,10.7,237.0
2021-12-01T02:00,4.1,0.0,0.0,67.0,73.0,1.0,1.0,13.5,245.0
2018-10-24T21:00,11.7,0.0,0.0,45.0,37.0,19.0,0.0,17.5,328.0
2022-02-02T02:00,-1.9,0.0,0.0,72.0,79.0,0.0,4.0,7.6,183.0
2017-08-06T04:00,21.2,0.0,0.0,0.0,0.0,0.0,0.0,10.5,278.0
2017-04-30T21:00,13.2,0.0,0.0,100.0,100.0,0.0,51.0,17.4,108.0
2016-06-23T20:00,26.1,0.0,0.0,100.0,72.0,99.0,57.0,1.5,256.0
2021-07-01T08:00,24.4,0.0,0.0,18.0,9.0,16.0,0.0,5.6,285.0
2016-03-16T11:00,6.6,0.0,0.0,24.0,13.0,1.0,39.0,1.6,297.0
2022-01-27T07:00,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,4.9,36.0
2016-05-30T17:00,24.5,0.0,0.0,77.0,37.0,23.0,100.0,6.8,205.0
2016-06-10T21:00,25.0,0.0,0.0,11.0,0.0,0.0,36.0,14.3,321.0
2017-09-16T18:00,25.6,0.0,0.0,61.0,57.0,16.0,0.0,5.7,72.0
2018-04-22T19:00,15.4,0.0,0.0,1.0,0.0,0.0,3.0,7.1,311.0
2017-05-05T05:00,11.8,0.0,0.0,90.0,1.0,99.0,100.0,12.8,101.0
2021-12-07T16:00,4.7,0.0,0.0,63.0,3.0,52.0,98.0,11.0,281.0
2016-07-01T06:00,23.0,0.0,0.0,24.0,0.0,26.0,27.0,8.2,229.0
2021-01-05T11:00,1.8,0.0,0.0,100.0,88.0,61.0,0.0,6.3,13.0
2018-10-23T21:00,16.2,0.0,0.0,14.0,0.0,23.0,0.0,10.9,264.0
2022-06-23T18:00,22.3,0.0,0.0,73.0,29.0,28.0,100.0,9.6,326.0
2017-08-19T16:00,28.3,0.0,0.0,19.0,14.0,11.0,0.0,6.1,270.0
2016-05-12T00:00,18.4,0.0,0.0,31.0,0.0,2.0,98.0,8.6,213.0
2016-03-03T19:00,1.2,0.0,0.0,77.0,0.0,78.0,100.0,6.2,280.0
2021-03-12T09:00,12.2,0.0,0.0,47.0,9.0,14.0,100.0,11.6,254.0
2018-07-22T16:00,26.0,0.0,0.0,78.0,59.0,1.0,82.0,19.1,168.0
2016-01-21T02:00,-0.5,0.0,0.0,82.0,0.0,88.0,96.0,5.6,310.0
2022-01-17T07:00,4.6,3.3,3.3,100.0,100.0,100.0,100.0,37.5,8.0
2021-08-21T02:00,24.6,0.0,0.0,73.0,4.0,78.0,75.0,3.8,221.0
2022-02-25T02:00,0.3,0.0,0.0,100.0,97.0,100.0,100.0,8.4,25.0
2019-06-01T23:00,22.6,0.0,0.0,48.0,2.0,30.0,95.0,10.8,150.0
2017-07-29T19:00,23.2,0.0,0.0,63.0,23.0,47.0,47.0,22.8,31.0
2019-03-17T15:00,3.4,0.0,0.0,100.0,100.0,99.0,0.0,15.3,297.0
2020-03-28T05:00,9.7,0.0,0.0,1.0,0.0,2.0,0.0,11.0,23.0
2019-02-28T15:00,-0.4,0.0,0.0,21.0,0.0,0.0,71.0,18.5,336.0
2018-01-01T02:00,-11.8,0.0,0.0,0.0,0.0,0.0,0.0,12.3,302.0
2017-03-03T06:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,15.8,291.0
2019-02-05T06:00,1.4,0.0,0.0,23.0,0.0,0.0,78.0,9.2,228.0
2022-06-17T22:00,29.7,0.0,0.0,34.0,0.0,56.0,0.0,15.7,160.0
2016-01-01T04:00,6.3,0.0,0.0,34.0,4.0,0.0,100.0,9.1,279.0
2017-09-02T11:00,12.6,0.0,0.0,28.0,0.0,0.0,93.0,11.0,38.0
2021-02-14T03:00,-2.5,0.0,0.0,100.0,100.0,100.0,93.0,11.7,45.0
2019-10-24T01:00,12.8,0.0,0.0,0.0,0.0,0.0,0.0,11.9,267.0
2016-04-06T20:00,8.1,0.0,0.0,15.0,0.0,16.0,18.0,23.5,175.0
2022-06-05T07:00,17.4,0.0,0.0,8.0,0.0,0.0,28.0,12.4,80.0
2022-06-19T22:00,22.0,0.0,0.0,8.0,0.0,14.0,0.0,19.0,123.0
2021-06-26T20:00,27.5,0.0,0.0,41.0,11.0,21.0,63.0,18.9,188.0
2017-04-28T15:00,19.9,0.0,0.0,22.0,8.0,13.0,22.0,3.9,248.0
2016-01-09T07:00,4.8,0.1,0.1,25.0,15.0,16.0,5.0,12.6,53.0
2016-01-10T09:00,9.0,1.1,1.1,100.0,100.0,100.0,100.0,23.1,86.0
2017-05-23T20:00,18.9,0.0,0.0,89.0,0.0,99.0,100.0,3.8,139.0
2021-09-18T22:00,27.1,0.0,0.0,38.0,10.0,48.0,0.0,4.8,312.0
2020-09-13T04:00,16.9,0.0,0.0,71.0,79.0,0.0,0.0,7.0,69.0
2022-06-30T02:00,24.4,0.0,0.0,13.0,0.0,21.0,0.0,9.4,272.0
2017-02-21T12:00,-0.5,0.0,0.0,30.0,0.0,0.0,100.0,5.1,51.0
2021-06-29T07:00,25.9,0.0,0.0,11.0,0.0,18.0,0.0,13.8,242.0
2018-02-02T19:00,-3.0,0.0,0.0,70.0,11.0,100.0,0.0,26.4,302.0
2020-01-23T18:00,4.1,0.0,0.0,30.0,0.0,0.0,100.0,5.7,252.0
2022-07-14T10:00,23.8,0.0,0.0,8.0,0.0,14.0,0.0,8.4,70.0
2019-04-01T23:00,7.3,0.0,0.0,0.0,0.0,0.0,0.0,7.7,307.0
2017-07-16T17:00,27.3,0.0,0.0,73.0,81.0,0.0,0.0,2.9,263.0
2021-05-11T15:00,15.7,0.0,0.0,2.0,2.0,0.0,0.0,13.8,279.0
2018-08-02T22:00,28.4,0.7,0.7,49.0,3.0,39.0,76.0,2.3,219.0
2021-01-28T17:00,-0.1,0.0,0.0,2.0,0.0,0.0,8.0,24.1,333.0
2021-01-15T04:00,3.2,0.0,0.0,34.0,32.0,0.0,18.0,7.9,3.0
2021-07-07T23:00,30.8,0.0,0.0,42.0,4.0,22.0,85.0,5.8,202.0
2017-01-12T11:00,9.8,0.0,0.0,100.0,85.0,36.0,95.0,18.4,220.0
2017-06-11T20:00,31.3,0.0,0.0,6.0,0.0,0.0,20.0,15.3,236.0
2017-09-22T07:00,20.6,0.0,0.0,29.0,0.0,0.0,98.0,14.4,1.0
2018-05-13T23:00,12.1,0.0,0.0,100.0,100.0,100.0,31.0,8.4,121.0
2021-10-23T22:00,14.4,0.0,0.0,54.0,21.0,59.0,0.0,6.5,273.0
2019-05-25T02:00,19.1,0.0,0.0,5.0,6.0,0.0,0.0,9.1,342.0
2020-02-28T22:00,3.9,0.0,0.0,43.0,0.0,72.0,0.0,16.3,256.0
2017-12-13T02:00,1.8,0.0,0.0,0.0,0.0,0.0,0.0,19.8,307.0
2020-05-10T17:00,15.0,0.0,0.0,12.0,0.0,20.0,0.0,25.4,249.0
2020-05-02T21:00,21.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,280.0
2019-05-01T14:00,11.4,0.0,0.0,100.0,100.0,100.0,68.0,11.5,129.0
2021-09-05T07:00,19.1,0.0,0.0,27.0,0.0,0.0,89.0,9.8,216.0
2017-06-24T04:00,25.7,0.0,0.0,35.0,4.0,5.0,94.0,19.1,227.0
2020-01-13T07:00,4.4,0.0,0.0,29.0,0.0,0.0,98.0,12.5,41.0
2017-10-27T18:00,15.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,218.0
2018-10-01T18:00,22.5,0.0,0.0,100.0,100.0,4.0,36.0,9.3,242.0
2018-08-01T05:00,23.4,0.0,0.0,53.0,22.0,6.0,100.0,8.5,126.0
2019-12-08T02:00,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.8,336.0
2021-06-09T12:00,24.0,0.0,0.0,28.0,0.0,1.0,92.0,6.3,294.0
2021-03-23T01:00,8.7,0.0,0.0,0.0,0.0,0.0,0.0,6.6,119.0
2016-01-18T21:00,-3.4,0.0,0.0,32.0,0.0,54.0,0.0,27.1,289.0
2016-08-27T12:00,23.1,0.0,0.0,21.0,0.0,0.0,69.0,9.7,15.0
2019-09-12T17:00,24.5,0.0,0.0,95.0,19.0,83.0,94.0,12.2,19.0
2017-08-26T16:00,22.9,0.0,0.0,0.0,0.0,0.0,0.0,5.6,15.0
2019-01-27T08:00,-2.8,0.0,0.0,5.0,0.0,8.0,0.0,8.3,146.0
2020-05-08T09:00,10.0,0.0,0.0,5.0,0.0,3.0,10.0,10.2,328.0
2018-11-11T16:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,13.2,305.0
2018-05-24T17:00,25.1,0.0,0.0,0.0,0.0,0.0,0.0,7.5,343.0
2021-12-03T14:00,6.3,0.0,0.0,4.0,4.0,0.0,0.0,13.2,287.0
2021-11-16T22:00,8.3,0.0,0.0,26.0,16.0,20.0,0.0,8.8,251.0
2022-05-10T13:00,13.6,0.0,0.0,0.0,0.0,0.0,0.0,21.4,61.0
2021-10-02T05:00,13.7,0.0,0.0,0.0,0.0,0.0,0.0,6.9,261.0
2017-02-02T01:00,4.7,0.0,0.0,65.0,3.0,90.0,26.0,13.0,276.0
2018-08-03T02:00,25.5,0.0,0.0,56.0,18.0,17.0,100.0,7.1,204.0
2019-11-11T06:00,7.4,0.0,0.0,42.0,1.0,63.0,11.0,7.9,227.0
2020-06-05T02:00,24.3,0.0,0.0,48.0,9.0,16.0,100.0,11.5,178.0
2020-08-13T17:00,26.0,1.2,1.2,100.0,92.0,38.0,100.0,5.9,11.0
2020-07-05T11:00,23.3,0.0,0.0,87.0,93.0,0.0,12.0,10.7,230.0
2022-06-24T02:00,20.0,0.0,0.0,29.0,10.0,33.0,1.0,5.6,345.0
2019-02-27T02:00,-1.7,0.0,0.0,1.0,0.0,1.0,0.0,13.4,352.0
2018-12-08T04:00,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,6.9,317.0
2021-05-10T16:00,13.7,0.0,0.0,90.0,100.0,0.0,0.0,13.9,329.0
2020-09-11T19:00,23.5,0.0,0.0,100.0,91.0,32.0,4.0,11.6,26.0
2017-06-24T09:00,24.1,1.2,1.2,100.0,68.0,91.0,96.0,11.4,235.0
2020-01-22T02:00,-1.9,0.0,0.0,20.0,0.0,5.0,56.0,6.7,324.0
2021-02-17T09:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,15.9,309.0
2020-03-22T16:00,3.4,0.0,0.0,86.0,90.0,8.0,0.0,13.2,68.0
2017-03-07T07:00,5.3,0.0,0.0,100.0,31.0,100.0,68.0,6.9,152.0
2021-05-01T08:00,7.3,0.0,0.0,8.0,0.0,5.0,17.0,26.1,305.0
2022-08-28T22:00,25.5,0.3,0.3,77.0,63.0,33.0,0.0,12.5,316.0
2021-09-25T19:00,23.6,0.0,0.0,20.0,1.0,2.0,58.0,2.9,150.0
2016-09-14T20:00,30.6,0.0,0.0,32.0,0.0,42.0,24.0,9.3,286.0
2018-04-24T21:00,15.7,0.0,0.0,100.0,20.0,94.0,100.0,14.1,128.0
2016-10-15T14:00,11.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6,75.0
2017-04-06T05:00,7.4,0.0,0.0,100.0,96.0,12.0,100.0,15.5,108.0
2019-08-13T14:00,24.8,0.0,0.0,81.0,17.0,61.0,98.0,8.7,240.0
2018-01-17T13:00,1.0,0.6,0.3,100.0,100.0,100.0,99.0,13.5,326.0
2018-10-03T01:00,20.7,0.0,0.0,100.0,56.0,85.0,100.0,4.8,228.0
2017-10-13T15:00,15.9,0.0,0.0,100.0,100.0,32.0,0.0,14.0,89.0
2016-05-08T23:00,17.1,0.0,0.0,39.0,0.0,60.0,9.0,9.9,303.0
2019-12-23T01:00,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.4,248.0
2020-07-28T23:00,30.3,0.0,0.0,29.0,0.0,8.0,81.0,7.9,317.0
2019-03-24T11:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,268.0
2021-05-16T06:00,16.0,0.0,0.0,12.0,0.0,0.0,39.0,9.3,254.0
2022-04-10T18:00,8.7,0.0,0.0,58.0,1.0,95.0,0.0,25.4,148.0
2018-03-11T23:00,5.8,0.0,0.0,4.0,0.0,0.0,14.0,6.2,277.0
2016-10-31T03:00,13.4,0.0,0.0,78.0,45.0,53.0,20.0,12.9,330.0
2019-10-09T06:00,15.0,0.0,0.0,65.0,1.0,99.0,16.0,17.2,33.0
2019-05-25T01:00,20.4,0.0,0.0,1.0,1.0,0.0,0.0,9.5,335.0
2020-05-04T15:00,19.7,0.0,0.0,12.0,0.0,20.0,0.0,9.9,289.0
2017-08-12T06:00,20.8,0.2,0.2,98.0,11.0,97.0,100.0,7.2,183.0
2020-09-16T21:00,21.5,0.0,0.0,24.0,27.0,0.0,0.0,14.6,190.0
2020-10-31T05:00,3.2,0.0,0.0,0.0,0.0,0.0,0.0,11.9,335.0
2020-01-06T04:00,1.0,0.0,0.0,84.0,0.0,99.0,81.0,8.3,252.0
2020-06-29T05:00,22.5,0.0,0.0,15.0,1.0,23.0,0.0,8.6,358.0
2016-03-09T07:00,7.2,0.0,0.0,8.0,0.0,0.0,26.0,8.4,173.0
2019-11-28T03:00,12.0,0.0,0.0,33.0,9.0,42.0,0.0,18.2,256.0
2018-12-10T06:00,-2.2,0.0,0.0,8.0,0.0,0.0,26.0,9.2,329.0
2021-09-12T05:00,19.5,0.0,0.0,0.0,0.0,0.0,0.0,15.6,214.0
2020-04-20T14:00,9.8,0.0,0.0,90.0,0.0,100.0,100.0,16.1,24.0
2019-02-09T12:00,-4.2,0.0,0.0,3.0,0.0,0.0,10.0,23.5,311.0
2018-05-20T16:00,24.4,0.0,0.0,100.0,66.0,33.0,85.0,14.7,242.0
2018-10-23T14:00,11.2,0.0,0.0,18.0,0.0,30.0,0.0,7.9,223.0
2018-12-01T20:00,5.6,0.0,0.0,100.0,49.0,87.0,100.0,5.9,137.0
2016-03-23T09:00,9.0,0.0,0.0,77.0,0.0,79.0,99.0,15.3,227.0
2017-05-04T08:00,10.6,0.0,0.0,14.0,0.0,0.0,46.0,6.5,3.0
2020-01-29T16:00,1.9,0.0,0.0,2.0,2.0,0.0,0.0,13.5,331.0
2022-03-07T10:00,12.4,0.0,0.0,51.0,23.0,0.0,100.0,9.8,208.0
2022-05-13T03:00,16.0,0.0,0.0,68.0,75.0,0.0,1.0,9.0,344.0
2021-02-11T10:00,-3.6,0.3,0.0,100.0,77.0,96.0,97.0,10.0,30.0
2022-05-28T04:00,19.4,2.2,2.2,100.0,100.0,22.0,75.0,13.0,256.0
2018-09-14T11:00,20.7,0.0,0.0,91.0,99.0,3.0,0.0,9.5,37.0
2022-07-07T22:00,25.2,0.0,0.0,59.0,3.0,56.0,77.0,12.3,320.0
2018-07-12T04:00,22.4,0.0,0.0,45.0,6.0,19.0,95.0,8.2,157.0
2020-01-30T03:00,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,10.2,352.0
2019-03-05T10:00,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,302.0
2016-12-19T18:00,-1.8,0.0,0.0,2.0,0.0,0.0,5.0,9.0,355.0
2020-06-15T20:00,21.8,0.0,0.0,40.0,0.0,26.0,82.0,11.5,104.0
2020-06-05T09:00,20.3,1.0,1.0,94.0,4.0,100.0,100.0,6.6,193.0
2018-01-01T17:00,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,17.4,308.0
2020-04-08T19:00,14.0,0.0,0.0,100.0,88.0,74.0,0.0,8.8,341.0
2017-04-14T19:00,17.0,0.0,0.0,1.0,0.0,1.0,0.0,2.2,99.0
